district_code,district,year,cat1,cat2,val
11170,용산구,2024,신체활동,증등도 이상 신체활동 실천율,24.7
11170,용산구,2024,양호한 주관적 건강수준 인지율,소계,61.8
11170,용산구,2024,음주,월간음주율,55.3
11170,용산구,2024,음주,연간음주자의 고위험음주율,16.0
11170,용산구,2024,정신건강,스트레스 인지율,15.7
11170,용산구,2024,정신건강,우울감 경험률,2.6
11170,용산구,2024,흡연,현재흡연율,13.5
11170,용산구,2024,흡연,현재흡연자의 금연시도율,13.8
11200,성동구,2008,비만율,소계,19.8
11200,성동구,2008,신체활동,걷기실천율,63.4
11200,성동구,2008,신체활동,증등도 이상 신체활동 실천율,-
11200,성동구,2008,양호한 주관적 건강수준 인지율,소계,47.9
11200,성동구,2008,음주,월간음주율,56.0
11200,성동구,2008,음주,연간음주자의 고위험음주율,25.2
11200,성동구,2008,정신건강,스트레스 인지율,24.1
11200,성동구,2008,정신건강,우울감 경험률,7.9
11200,성동구,2008,흡연,현재흡연율,26.4
11200,성동구,2008,흡연,현재흡연자의 금연시도율,-
11200,성동구,2009,비만율,소계,22.7
11200,성동구,2009,신체활동,걷기실천율,68.1
11200,성동구,2009,신체활동,증등도 이상 신체활동 실천율,17.8
11200,성동구,2009,양호한 주관적 건강수준 인지율,소계,52.3
11200,성동구,2009,음주,월간음주율,61.0
11200,성동구,2009,음주,연간음주자의 고위험음주율,17.4
11200,성동구,2009,정신건강,스트레스 인지율,29.8
11200,성동구,2009,정신건강,우울감 경험률,8.3
11200,성동구,2009,흡연,현재흡연율,25.3
11200,성동구,2009,흡연,현재흡연자의 금연시도율,-
11200,성동구,2010,비만율,소계,21.6
11200,성동구,2010,신체활동,걷기실천율,52.4
11200,성동구,2010,신체활동,증등도 이상 신체활동 실천율,18.1
11200,성동구,2010,양호한 주관적 건강수준 인지율,소계,52.3
11200,성동구,2010,음주,월간음주율,60.2
11200,성동구,2010,음주,연간음주자의 고위험음주율,12.6
11200,성동구,2010,정신건강,스트레스 인지율,27.1
11200,성동구,2010,정신건강,우울감 경험률,5.4
11200,성동구,2010,흡연,현재흡연율,22.6
11200,성동구,2010,흡연,현재흡연자의 금연시도율,-
11200,성동구,2011,비만율,소계,22.1
11200,성동구,2011,신체활동,걷기실천율,48.4
11200,성동구,2011,신체활동,증등도 이상 신체활동 실천율,21.4
11200,성동구,2011,양호한 주관적 건강수준 인지율,소계,36.4
11200,성동구,2011,음주,월간음주율,63.1
11200,성동구,2011,음주,연간음주자의 고위험음주율,19.5
11200,성동구,2011,정신건강,스트레스 인지율,31.2
11200,성동구,2011,정신건강,우울감 경험률,7.6
11200,성동구,2011,흡연,현재흡연율,23.9
11200,성동구,2011,흡연,현재흡연자의 금연시도율,-
11200,성동구,2012,비만율,소계,21.7
11200,성동구,2012,신체활동,걷기실천율,44.1
11200,성동구,2012,신체활동,증등도 이상 신체활동 실천율,17.9
11200,성동구,2012,양호한 주관적 건강수준 인지율,소계,51.6
11200,성동구,2012,음주,월간음주율,60.2
11200,성동구,2012,음주,연간음주자의 고위험음주율,14.2
11200,성동구,2012,정신건강,스트레스 인지율,29.4
11200,성동구,2012,정신건강,우울감 경험률,6.2
11200,성동구,2012,흡연,현재흡연율,22.5
11200,성동구,2012,흡연,현재흡연자의 금연시도율,21.5
11200,성동구,2013,비만율,소계,24.2
11200,성동구,2013,신체활동,걷기실천율,56.5
11200,성동구,2013,신체활동,증등도 이상 신체활동 실천율,19.6
11200,성동구,2013,양호한 주관적 건강수준 인지율,소계,48.6
11200,성동구,2013,음주,월간음주율,64.7
11200,성동구,2013,음주,연간음주자의 고위험음주율,19.7
11200,성동구,2013,정신건강,스트레스 인지율,27.4
11200,성동구,2013,정신건강,우울감 경험률,6.0
11200,성동구,2013,흡연,현재흡연율,22.0
11200,성동구,2013,흡연,현재흡연자의 금연시도율,21.5
11200,성동구,2014,비만율,소계,24.3
11200,성동구,2014,신체활동,걷기실천율,58.6
11200,성동구,2014,신체활동,증등도 이상 신체활동 실천율,28.3
11200,성동구,2014,양호한 주관적 건강수준 인지율,소계,44.2
11200,성동구,2014,음주,월간음주율,64.8
11200,성동구,2014,음주,연간음주자의 고위험음주율,17.5
11200,성동구,2014,정신건강,스트레스 인지율,29.1
11200,성동구,2014,정신건강,우울감 경험률,9.1
11200,성동구,2014,흡연,현재흡연율,24.4
11200,성동구,2014,흡연,현재흡연자의 금연시도율,26.2
11200,성동구,2015,비만율,소계,24.1
11200,성동구,2015,신체활동,걷기실천율,57.4
11200,성동구,2015,신체활동,증등도 이상 신체활동 실천율,21.9
11200,성동구,2015,양호한 주관적 건강수준 인지율,소계,46.8
11200,성동구,2015,음주,월간음주율,62.7
11200,성동구,2015,음주,연간음주자의 고위험음주율,16.0
11200,성동구,2015,정신건강,스트레스 인지율,28.4
11200,성동구,2015,정신건강,우울감 경험률,4.4
11200,성동구,2015,흡연,현재흡연율,18.8
11200,성동구,2015,흡연,현재흡연자의 금연시도율,34.1
11200,성동구,2016,비만율,소계,26.1
11200,성동구,2016,신체활동,걷기실천율,62.0
11200,성동구,2016,신체활동,증등도 이상 신체활동 실천율,21.6
11200,성동구,2016,양호한 주관적 건강수준 인지율,소계,40.4
11200,성동구,2016,음주,월간음주율,61.5
11200,성동구,2016,음주,연간음주자의 고위험음주율,16.2
11200,성동구,2016,정신건강,스트레스 인지율,28.4
11200,성동구,2016,정신건강,우울감 경험률,7.2
11200,성동구,2016,흡연,현재흡연율,20.5
11200,성동구,2016,흡연,현재흡연자의 금연시도율,39.3
11200,성동구,2017,비만율,소계,26.9
11200,성동구,2017,신체활동,걷기실천율,59.0
11200,성동구,2017,신체활동,증등도 이상 신체활동 실천율,21.2
11200,성동구,2017,양호한 주관적 건강수준 인지율,소계,47.8
11200,성동구,2017,음주,월간음주율,65.4
11200,성동구,2017,음주,연간음주자의 고위험음주율,17.8
11200,성동구,2017,정신건강,스트레스 인지율,29.1
11200,성동구,2017,정신건강,우울감 경험률,5.1
11200,성동구,2017,흡연,현재흡연율,19.2
11200,성동구,2017,흡연,현재흡연자의 금연시도율,25.2
11200,성동구,2018,비만율,소계,32.8
11200,성동구,2018,신체활동,걷기실천율,73.2
11200,성동구,2018,신체활동,증등도 이상 신체활동 실천율,-
11200,성동구,2018,양호한 주관적 건강수준 인지율,소계,38.9
11200,성동구,2018,음주,월간음주율,64.6
11200,성동구,2018,음주,연간음주자의 고위험음주율,17.9
11200,성동구,2018,정신건강,스트레스 인지율,30.3
11200,성동구,2018,정신건강,우울감 경험률,6.1
11200,성동구,2018,흡연,현재흡연율,19.5
11200,성동구,2018,흡연,현재흡연자의 금연시도율,21.6
11200,성동구,2019,비만율,소계,32.4
11200,성동구,2019,신체활동,걷기실천율,62.6
11200,성동구,2019,신체활동,증등도 이상 신체활동 실천율,27.8
11200,성동구,2019,양호한 주관적 건강수준 인지율,소계,37.6
11200,성동구,2019,음주,월간음주율,60.5
11200,성동구,2019,음주,연간음주자의 고위험음주율,18.1
11200,성동구,2019,정신건강,스트레스 인지율,31.2
11200,성동구,2019,정신건강,우울감 경험률,7.5
11200,성동구,2019,흡연,현재흡연율,19.2
11200,성동구,2019,흡연,현재흡연자의 금연시도율,46.3
11200,성동구,2020,비만율,소계,28.6
11200,성동구,2020,신체활동,걷기실천율,54.8
11200,성동구,2020,신체활동,증등도 이상 신체활동 실천율,17.8
11200,성동구,2020,양호한 주관적 건강수준 인지율,소계,63.1
11200,성동구,2020,음주,월간음주율,58.8
11200,성동구,2020,음주,연간음주자의 고위험음주율,16.9
11200,성동구,2020,정신건강,스트레스 인지율,30.2
11200,성동구,2020,정신건강,우울감 경험률,4.9
11200,성동구,2020,흡연,현재흡연율,18.4
11200,성동구,2020,흡연,현재흡연자의 금연시도율,52.5
11200,성동구,2021,비만율,소계,26.3
11200,성동구,2021,신체활동,걷기실천율,52.2
11200,성동구,2021,신체활동,증등도 이상 신체활동 실천율,16.9
11200,성동구,2021,양호한 주관적 건강수준 인지율,소계,49.3
11200,성동구,2021,음주,월간음주율,51.7
11200,성동구,2021,음주,연간음주자의 고위험음주율,9.8
11200,성동구,2021,정신건강,스트레스 인지율,28.3
11200,성동구,2021,정신건강,우울감 경험률,8.5
11200,성동구,2021,흡연,현재흡연율,14.9
11200,성동구,2021,흡연,현재흡연자의 금연시도율,51.6
11200,성동구,2022,비만율,소계,28.0
11200,성동구,2022,신체활동,걷기실천율,68.6
11200,성동구,2022,신체활동,증등도 이상 신체활동 실천율,22.4
11200,성동구,2022,양호한 주관적 건강수준 인지율,소계,51.4
11200,성동구,2022,음주,월간음주율,55.4
11200,성동구,2022,음주,연간음주자의 고위험음주율,12.5
11200,성동구,2022,정신건강,스트레스 인지율,25.8
11200,성동구,2022,정신건강,우울감 경험률,6.9
11200,성동구,2022,흡연,현재흡연율,11.7
11200,성동구,2022,흡연,현재흡연자의 금연시도율,46.9
11200,성동구,2023,비만율,소계,26.5
11200,성동구,2023,신체활동,걷기실천율,62.1
11200,성동구,2023,신체활동,증등도 이상 신체활동 실천율,24.8
11200,성동구,2023,양호한 주관적 건강수준 인지율,소계,55.5
11200,성동구,2023,음주,월간음주율,55.7
11200,성동구,2023,음주,연간음주자의 고위험음주율,12.4
11200,성동구,2023,정신건강,스트레스 인지율,25.0
11200,성동구,2023,정신건강,우울감 경험률,7.0
11200,성동구,2023,흡연,현재흡연율,14.2
11200,성동구,2023,흡연,현재흡연자의 금연시도율,42.4
11200,성동구,2024,비만율,소계,27.8
11200,성동구,2024,신체활동,걷기실천율,67.1
11200,성동구,2024,신체활동,증등도 이상 신체활동 실천율,29.5
11200,성동구,2024,양호한 주관적 건강수준 인지율,소계,53.8
11200,성동구,2024,음주,월간음주율,57.6
11200,성동구,2024,음주,연간음주자의 고위험음주율,12.9
11200,성동구,2024,정신건강,스트레스 인지율,22.7
11200,성동구,2024,정신건강,우울감 경험률,6.0
11200,성동구,2024,흡연,현재흡연율,14.0
11200,성동구,2024,흡연,현재흡연자의 금연시도율,41.6
11215,광진구,2008,비만율,소계,20.4
11215,광진구,2008,신체활동,걷기실천율,51.6
11215,광진구,2008,신체활동,증등도 이상 신체활동 실천율,-
11215,광진구,2008,양호한 주관적 건강수준 인지율,소계,51.6
11215,광진구,2008,음주,월간음주율,64.9
11215,광진구,2008,음주,연간음주자의 고위험음주율,26.4
11215,광진구,2008,정신건강,스트레스 인지율,36.7
11215,광진구,2008,정신건강,우울감 경험률,8.8
11215,광진구,2008,흡연,현재흡연율,28.6
11215,광진구,2008,흡연,현재흡연자의 금연시도율,-
11215,광진구,2009,비만율,소계,20.2
11215,광진구,2009,신체활동,걷기실천율,53.4
11215,광진구,2009,신체활동,증등도 이상 신체활동 실천율,23.7
11215,광진구,2009,양호한 주관적 건강수준 인지율,소계,50.0
11215,광진구,2009,음주,월간음주율,60.0
11215,광진구,2009,음주,연간음주자의 고위험음주율,21.5
11215,광진구,2009,정신건강,스트레스 인지율,31.7
11215,광진구,2009,정신건강,우울감 경험률,9.8
11215,광진구,2009,흡연,현재흡연율,24.3
11215,광진구,2009,흡연,현재흡연자의 금연시도율,-
11215,광진구,2010,비만율,소계,21.0
11215,광진구,2010,신체활동,걷기실천율,62.9
11215,광진구,2010,신체활동,증등도 이상 신체활동 실천율,19.4
11215,광진구,2010,양호한 주관적 건강수준 인지율,소계,44.4
11215,광진구,2010,음주,월간음주율,63.9
11215,광진구,2010,음주,연간음주자의 고위험음주율,15.2
11215,광진구,2010,정신건강,스트레스 인지율,36.5
11215,광진구,2010,정신건강,우울감 경험률,5.0
11215,광진구,2010,흡연,현재흡연율,25.1
11215,광진구,2010,흡연,현재흡연자의 금연시도율,-
11215,광진구,2011,비만율,소계,20.6
11215,광진구,2011,신체활동,걷기실천율,55.6
11215,광진구,2011,신체활동,증등도 이상 신체활동 실천율,19.2
11215,광진구,2011,양호한 주관적 건강수준 인지율,소계,48.3
11215,광진구,2011,음주,월간음주율,60.4
11215,광진구,2011,음주,연간음주자의 고위험음주율,19.6
11215,광진구,2011,정신건강,스트레스 인지율,29.1
11215,광진구,2011,정신건강,우울감 경험률,4.6
11215,광진구,2011,흡연,현재흡연율,22.9
11215,광진구,2011,흡연,현재흡연자의 금연시도율,-
11215,광진구,2012,비만율,소계,21.3
11215,광진구,2012,신체활동,걷기실천율,59.9
11215,광진구,2012,신체활동,증등도 이상 신체활동 실천율,19.7
11215,광진구,2012,양호한 주관적 건강수준 인지율,소계,49.9
11215,광진구,2012,음주,월간음주율,60.0
11215,광진구,2012,음주,연간음주자의 고위험음주율,21.6
11215,광진구,2012,정신건강,스트레스 인지율,31.1
11215,광진구,2012,정신건강,우울감 경험률,5.0
11215,광진구,2012,흡연,현재흡연율,23.5
11215,광진구,2012,흡연,현재흡연자의 금연시도율,22.2
11215,광진구,2013,비만율,소계,20.8
11215,광진구,2013,신체활동,걷기실천율,42.2
11215,광진구,2013,신체활동,증등도 이상 신체활동 실천율,23.3
11215,광진구,2013,양호한 주관적 건강수준 인지율,소계,45.6
11215,광진구,2013,음주,월간음주율,60.5
11215,광진구,2013,음주,연간음주자의 고위험음주율,13.9
11215,광진구,2013,정신건강,스트레스 인지율,31.2
11215,광진구,2013,정신건강,우울감 경험률,7.5
11215,광진구,2013,흡연,현재흡연율,20.4
11215,광진구,2013,흡연,현재흡연자의 금연시도율,40.0
11215,광진구,2014,비만율,소계,21.6
11215,광진구,2014,신체활동,걷기실천율,41.3
11215,광진구,2014,신체활동,증등도 이상 신체활동 실천율,21.7
11215,광진구,2014,양호한 주관적 건강수준 인지율,소계,63.6
11215,광진구,2014,음주,월간음주율,56.0
11215,광진구,2014,음주,연간음주자의 고위험음주율,16.9
11215,광진구,2014,정신건강,스트레스 인지율,26.3
